id,subject,chapter,group,case_stem,image,question,option_a,option_b,option_c,option_d,option_e,option_f,correct_answer,explanation
ngoai-01223,ngoai,Vết thương sọ não,Thần kinh,,,Xét nghiệm chọc dò dịch não tủy qua khoang thắt lưng ở bệnh nhân vết thương sọ não CÓ CHỐNG CHỈ ĐỊNH TUYỆT ĐỐI trong trường hợp nào?,Bệnh nhân có sốt cao nghi viêm màng não,Bệnh nhân có dấu hiệu tăng áp lực nội sọ cao / có khối choáng chỗ trên CT,Bệnh nhân có vết thương trán đã được khâu kín,Bệnh nhân có đau đầu sau chấn thương,,,b,"Chọc dò thắt lưng khi có khối máu tụ lớn hoặc tăng ALNS sẽ tạo ra sự chênh lệch áp lực đột ngột giữa sọ và tủy sống, gây biến chứng thoát vị não tụt kẹt hạnh nhân tiểu脑 dẫn đến tử vong."
ngoai-01224,ngoai,Vết thương sọ não,Thần kinh,,,"Trong một số trường hợp vết thương sọ não vùng nền sọ gây tổn thương mạch máu lớn, tiêu chuẩn vàng để chẩn đoán rò động tĩnh mạch cảnh - xoang hang là gì?",MRI sọ não,Siêu âm Doppler xuyên sọ,Chụp mạch máu não xóa nền (DSA),X-quang sọ thẳng,,,c,"DSA là tiêu chuẩn vàng, chụp động mạch có bơm thuốc cản quang dưới màn huỳnh quang giúp hiển thị chính xác vị trí rách mạch máu và luồng thông động - tĩnh mạch."
ngoai-01225,ngoai,Vết thương sọ não,Thần kinh,,,Một bệnh nhân có vết thương sọ não chảy dịch lờ lờ máu qua mũi. Bác sĩ xét nghiệm sinh hóa chất dịch này. Tiêu chuẩn nào giúp xác nhận đây là dịch não tủy?,Nồng độ Glucose trong dịch xấp xỉ 2/3 nồng độ đường huyết và có Beta-2 transferrin,Chứa nhiều tế bào biểu mô có lông chuyển,Có tính acid cao (pH < 5),Không có protein,,,a,Dịch não tủy bình thường có đường bằng khoảng 50-70% đường máu. Dấu ấn Beta-2 transferrin là xét nghiệm sinh hóa đặc hiệu cao nhất để xác định dịch tiết là dịch não tủy.
ngoai-01226,ngoai,Vết thương sọ não,Thần kinh,,,"Mốc thời gian kinh điển để phân định vết thương sọ não ""đến sớm"" (vết thương còn sạch) và ""đến muộn"" (nguy cơ hoặc đã nhiễm trùng) ảnh hưởng lớn đến thái độ phẫu thuật là bao lâu?",Trước 3 giờ,Trước 6 giờ,Trước 24 giờ,Trước 48 giờ,,,c,"Theo kinh điển (YHN_Ngoại Y6), bệnh nhân đến trước 24 giờ được coi là sớm, tổ chức vết thương chưa bị nhiễm trùng rõ rệt, có thể cắt lọc và đóng kín màng cứng. Sau 24h hoặc đã có mủ thì phải để hở."
ngoai-01227,ngoai,Vết thương sọ não,Thần kinh,,,NGUYÊN TẮC QUAN TRỌNG NHẤT trong phẫu thuật vết thương sọ não đến sớm để phòng ngừa rò dịch não tủy và nhiễm trùng nội sọ là gì?,Cắt bỏ càng nhiều mô não càng tốt để giảm áp lực,Cố gắng vá đóng kín màng cứng một cách tuyệt đối (watertight closure),Để hở hoàn toàn vết thương để dẫn lưu,Đặt lưới Titanium ngay trong mổ lần đầu,,,b,"Vá kín màng cứng là nguyên tắc số 1 để phục hồi rào cản sinh lý, ngăn chặn dịch não tủy chảy ra và vi khuẩn xâm nhập vào não."
ngoai-01228,ngoai,Vết thương sọ não,Thần kinh,,,Lựa chọn dung dịch truyền tĩnh mạch ƯU TIÊN để duy trì khối lượng tuần hoàn ở bệnh nhân chấn thương sọ não nặng là loại nào?,Glucose 5% (Dextrose 5%),NaCl 0.45%,Dung dịch muối đẳng trương (NaCl 0.9%),Ringer Lactate có pha thêm Glucose,,,c,"Sử dụng dung dịch nhược trương hoặc Glucose (đường bị chuyển hóa để lại nước tự do tự do) sẽ làm giảm áp lực thẩm thấu máu, nước kéo vào tế bào gây làm trầm trọng thêm tình trạng phù não. Bẫy kinh điển: Không dùng Glucose 5%."
ngoai-01229,ngoai,Vết thương sọ não,Thần kinh,,,Chỉ định kháng sinh dự phòng trong vết thương sọ não cần tuân theo nguyên tắc nào sau đây?,Không dùng kháng sinh cho đến khi có kết quả cấy mủ,"Dùng kháng sinh phổ hẹp, liều thấp","Dùng ngay kháng sinh phổ rộng, liều cao, ưu tiên loại thấm qua được hàng rào máu não",Chỉ dùng kháng sinh bôi tại chỗ vết rách da,,,c,"VTSN có nguy cơ nhiễm trùng não màng não rất cao, cần dùng ngay kháng sinh tĩnh mạch phổ rộng (như Cephalosporin thế hệ 3,4 + Metronidazole) thấm tốt qua màng não."
ngoai-01230,ngoai,Vết thương sọ não,Thần kinh,,,Cơ chế tác dụng chính của Mannitol 20% trong điều trị chống phù não là gì?,"Lợi tiểu quai, ức chế tái hấp thu Na+ ở thận","Tăng áp lực thẩm thấu huyết tương, kéo nước từ mô não kẽ vào lòng mạch",Co mạch não trực tiếp làm giảm tưới máu,Ức chế sản xuất dịch não tủy,,,b,"Mannitol là đường không chuyển hóa, ở lại trong lòng mạch tạo chênh lệch áp lực thẩm thấu, rút nước từ mô não bị phù (đang nguyên vẹn hàng rào máu não) vào máu rồi đào thải qua thận."
ngoai-01231,ngoai,Vết thương sọ não,Thần kinh,,,Tình trạng nào sau đây là CHỐNG CHỈ ĐỊNH của việc truyền tĩnh mạch Mannitol 20% để chống phù não?,Huyết áp tâm thu > 160 mmHg,Tần số tim > 100 l/p,Sốc giảm thể tích nặng (HA tụt) và suy thận vô niệu,GCS 5 điểm,,,c,"Mannitol gây lợi tiểu thẩm thấu ồ ạt sẽ làm trầm trọng thêm tình trạng sốc giảm thể tích. Ngoài ra, mannitol không đào thải được ở bệnh nhân suy thận vô niệu sẽ gây phù phổi cấp."
ngoai-01232,ngoai,Vết thương sọ não,Thần kinh,,,Mục tiêu duy trì Áp lực tưới máu não (CPP - Cerebral Perfusion Pressure) tối ưu trong điều trị chấn thương sọ não nặng là bao nhiêu?,> 30 mmHg,50 - 60 mmHg,60 - 70 mmHg,> 100 mmHg,,,c,CPP = MAP (Huyết áp trung bình) - ICP (Áp lực nội sọ). Các guideline khuyến cáo duy trì CPP khoảng 60-70 mmHg để đảm bảo tưới máu mà không làm trầm trọng thêm tình trạng phù não hay ARDS.
ngoai-01233,ngoai,Vết thương sọ não,Thần kinh,,,"Trong quá trình phẫu thuật vết thương sọ não, thái độ xử trí với các mảnh xương sọ lún găm vào nhu mô não như thế nào là đúng chuẩn nhất?",Luôn luôn để lại vì xương sẽ tự tiêu,"Lấy bỏ tất cả các mảnh xương găm trong tổ chức não, cắt lọc mô giập nát",Lấy mảnh xương mang đi luộc rồi ghép lại ngay,Đẩy mảnh xương sâu thêm để giải ép bề mặt,,,b,"Mảnh xương sọ trong VTSN bị bẩn (chứa tóc, đất, vi khuẩn), nguyên tắc (YHN_Ngoại Y6) là phải lấy bỏ mảnh vụn bẩn găm trong não, cắt lọc mô giập nát tiết kiệm để phòng áp xe não."
ngoai-01234,ngoai,Vết thương sọ não,Thần kinh,,,"Thái độ phẫu thuật đối với vết thương sọ não ĐẾN MUỘN (đã có mủ, viêm màng não hoại tử) KHÁC VỚI đến sớm ở điểm trọng tâm nào?",Vẫn phải vá kín màng cứng bằng mọi giá,Đặt lưới sọ nhân tạo để bảo vệ ngay,"Chỉ lấy bỏ dị vật nông, dẫn lưu mủ, KHÔNG khâu kín màng cứng và để hở da",Sử dụng keo sinh học dán kín toàn bộ vết thương,,,c,"Vết thương đã nhiễm trùng nếu đóng kín sẽ tạo ổ áp xe kín ứ đọng mủ trong não gây tử vong. Nguyên tắc mổ đến muộn là mở rộng, dẫn lưu, rửa và để hở hoàn toàn."
ngoai-01235,ngoai,Vết thương sọ não,Thần kinh,,,Thuốc nào sau đây được FDA khuyến cáo sử dụng tĩnh mạch để dự phòng cơn động kinh sớm (trong 7 ngày đầu) sau chấn thương sọ não nặng?,Diazepam,Phenytoin hoặc Levetiracetam,Valproic acid,Haloperidol,,,b,Phenytoin và Levetiracetam là hai thuốc chống động kinh được guideline chuẩn lựa chọn để dự phòng động kinh sớm (giảm tỷ lệ động kinh trong 7 ngày đầu) do không gây ức chế hô hấp và tri giác nặng.
ngoai-01236,ngoai,Vết thương sọ não,Thần kinh,,,"Khi màng cứng bị khuyết hổng lớn sau cắt lọc vết thương sọ não, phẫu thuật viên KHÔNG THỂ kéo mép khâu trực tiếp. Giải pháp tối ưu và an toàn nhất trong cấp cứu là gì?","Bỏ qua màng cứng, chỉ khâu da cân",Kéo tổ chức não lấp vào chỗ khuyết,"Tạo hình vá màng cứng bằng mảnh ghép tự thân (cân cơ thái dương, cân đùi, màng xương)",Dùng xi măng y tế đắp lên,,,c,"Sử dụng vật liệu tự thân (cân cơ thái dương, mạc đùi) là phương pháp tốt nhất, rẻ, không thải ghép, chịu được môi trường có nguy cơ nhiễm trùng để vá kín màng cứng."
ngoai-01237,ngoai,Vết thương sọ não,Thần kinh,,,"Biến chứng muộn nguy hiểm, có tỷ lệ tử vong cao nhất nếu không được phát hiện sau vết thương sọ não là gì?",Giãn não thất mạn tính,Áp xe não,Rụng tóc vùng sẹo mổ,Dày màng cứng,,,b,"Áp xe não là biến chứng nhiễm trùng đặc thù của VTSN hở, hình thành do sót dị vật, màng cứng đóng không kín. Khối áp xe tạo hiệu ứng choáng chỗ và nhiễm trùng nhiễm độc nặng."
ngoai-01238,ngoai,Vết thương sọ não,Thần kinh,,,Động kinh sau chấn thương (Post-traumatic epilepsy) được định nghĩa là các cơn co giật xảy ra muộn sau chấn thương bao lâu?,Ngay lập tức khi tai nạn,Trong 24 giờ đầu,Trong tuần đầu tiên (động kinh sớm),Sau 7 ngày (động kinh muộn),,,d,"Cơn co giật muộn (sau 7 ngày) được xếp loại là Động kinh sau chấn thương thực sự, liên quan đến sự hình thành sẹo thần kinh đệm và thay đổi cấu trúc não vĩnh viễn, thường cần điều trị thuốc kéo dài."
ngoai-01239,ngoai,Vết thương sọ não,Thần kinh,,,Yếu tố nào sau đây có giá trị TIÊN LƯỢNG TỬ VONG ĐỘC LẬP MẠNH NHẤT ở bệnh nhân vết thương sọ não khi vào viện?,Gãy nhiều xương sườn kèm theo,Vết thương do dao đâm,Glasgow ban đầu thấp (3-5 điểm) kèm đồng tử giãn mất phản xạ,,,,c,"Tình trạng thần kinh ban đầu (GCS thấp) và dấu hiệu tổn thương thân não (đồng tử giãn, mất phản xạ ánh sáng) là yếu tố tiên lượng tồi nhất, quyết định tỷ lệ sống còn. D. Rò dịch não tủy qua mũi"
ngoai-01240,ngoai,Vết thương sọ não,Thần kinh,,,"Trong giai đoạn theo dõi hậu phẫu bệnh nhân vết thương sọ não, bệnh nhân đang tỉnh dần nhưng đột nhiên than đau đầu dữ dội, kích thích và rơi vào hôn mê trở lại. Nguyên nhân CẤP CỨU NHẤT cần nghĩ đến và loại trừ đầu tiên là gì?",Viêm phổi bệnh viện,Máu tụ nội sọ tái phát hoặc phát triển ổ máu tụ mới,Tác dụng phụ của thuốc kháng sinh,Suy dinh dưỡng sau mổ,,,b,"Hội chứng ""khoảng tỉnh"" hay sự suy giảm tri giác đột ngột sau mổ sọ não phải luôn được nghĩ đến là chảy máu tái phát (máu tụ ngoài/dưới màng cứng hoặc trong não) cần chụp CT kiểm tra khẩn cấp để mổ lại."
ngoai-01241,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Về mặt giải phẫu ngoại khoa, ranh giới phân chia niệu đạo trước và niệu đạo sau ở nam giới là cấu trúc nào?",Dây chằng mu tiền liệt tuyến,Cân đáy chậu giữa,Cổ bàng quang,Vật xốp,,,b,Cân đáy chậu giữa (nơi có cơ thắt ngoài) là ranh giới kinh điển. Niệu đạo trước gồm đoạn tiền liệt và đoạn màng; niệu đạo sau gồm đoạn hành và đoạn ti. Ý phải nhớ: Cân đáy chậu giữa chia đôi niệu đạo nam thành 2 phần mang đặc điểm tổn thương khác nhau.
ngoai-01242,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Chấn thương niệu đạo trước thường gặp nhất trong bệnh cảnh nào sau đây?,Tai nạn giao thông vỡ xương chậu,Ngã ngồi xoạc chân trên vật cứng,Vết thương hỏa khí vùng hạ vị,Tác động trực tiếp vào vùng hạ vị khi bàng quang căng đầy,,,b,"Ngã xoạc chân trên vật cứng (mạn thuyền, cành cây, giàn giáo) là nguyên nhân kinh điển của chấn thương niệu đạo trước. Các lựa chọn khác gây vỡ bàng quang hoặc đứt niệu đạo sau."
ngoai-01243,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Chấn thương niệu đạo sau hầu hết luôn đi kèm với tổn thương xương khớp nào?,Gãy hở thân xương đùi,Sai khớp háng,Vỡ xương chậu,Gãy xương cùng cụt đơn thuần,,,c,Đứt niệu đạo sau gắn liền với gãy vỡ khung chậu (chiếm tới 90% trường hợp). Lực chấn thương làm xô lệch khung chậu kéo rách niệu đạo.
ngoai-01244,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Đoạn niệu đạo nào sau đây dễ bị tổn thương nhất khi bệnh nhân bị ngã xoạc chân?,Niệu đạo tuyến tiền liệt,Niệu đạo màng,Niệu đạo hành,Niệu đạo dương vật,,,c,"Niệu đạo hành nằm sát dưới khớp mu, khi ngã xoạc chân, đoạn này bị kẹp giữa vật cứng ở dưới và xương mu ở trên nên dễ bị dập vỡ nhất. Y6."
ngoai-01245,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Đặc điểm dịch tễ học nào sau đây đúng với chấn thương niệu đạo?,Tỷ lệ gặp ở nam và nữ là tương đương nhau,Gặp ở nữ nhiều hơn nam do niệu đạo ngắn,Rất hiếm gặp ở nam giới dưới 50 tuổi,Gặp chủ yếu ở nam giới do đặc điểm giải phẫu niệu đạo dài và cố định nhiều điểm,,,d,"Chấn thương niệu đạo rất hiếm gặp ở nữ giới vì niệu đạo nữ ngắn, di động và được che chở tốt bởi xương chậu. Bệnh chủ yếu gặp ở nam giới trong độ tuổi lao động."
ngoai-01246,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Vị trí giải phẫu nào sau đây thuộc niệu đạo sau?,Đoạn dương vật,Đoạn hành,Đoạn màng,Hố thuyền,,,c,Niệu đạo sau gồm niệu đạo màng (đi qua cân đáy chậu giữa) và niệu đạo tuyến tiền liệt. Niệu đạo hành và dương vật thuộc niệu đạo trước.
ngoai-01247,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Cơ chế bệnh sinh chính gây đứt niệu đạo sau trong vỡ xương chậu là gì?,Đoạn niệu đạo màng bị kẹp giữa hai mảnh xương vỡ,Sự giằng xé tại ranh giới giữa đoạn cố định (màng) và đoạn di động (tuyến tiền liệt) khi khung chậu biến dạng,Mảnh xương chậu gãy đâm trực tiếp làm thủng niệu đạo,Tăng áp lực đột ngột trong bàng quang truyền xuống niệu đạo,,,b,"Niệu đạo màng gắn chặt vào cân đáy chậu, còn niệu đạo tuyến tiền liệt gắn với bàng quang và xương mu. Khi vỡ khung chậu, sự xô lệch làm đứt giằng xé tại vùng ranh giới này."
ngoai-01248,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Trong chấn thương niệu đạo trước, hình ảnh ""tụ máu hình cánh bướm"" ở tầng sinh môn xảy ra khi có tổn thương giải phẫu nào?",Rách vật xốp nhưng mạc Buck còn nguyên vẹn,Rách cả mạc Buck và mạc Colles,Rách mạc Buck nhưng mạc Colles còn nguyên vẹn,Rách rễ vật hang,,,c,"Khi mạc Buck rách, máu và nước tiểu thoát ra nhưng bị mạc Colles (cân nông) giữ lại, lan sang hai bên tầng sinh môn tạo hình cánh bướm. Nếu mạc Buck nguyên, máu chỉ tụ hình ống dọc dương vật."
ngoai-01249,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Trong đứt niệu đạo sau hoàn toàn do vỡ xương chậu, tuyến tiền liệt bị đẩy lên cao do nguyên nhân nào?",Co thắt cơ bàng quang,Đứt dây chằng mu - tiền liệt tuyến và khối máu tụ vùng chậu đẩy lên,Bàng quang căng đầy nước tiểu kéo lên trên,Phản xạ co thắt cơ nâng hậu môn,,,b,"Cơ chế ""tuyến tiền liệt nổi lềnh bềnh"" là do đứt các dây chằng cố định nó với xương mu, kèm theo máu tụ từ ổ gãy xương chậu chèn ép đẩy bàng quang và tuyến tiền liệt lên cao. Ý phải nhớ để giải thích dấu hiệu thăm trực tràng."
ngoai-01250,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Hiện tượng nước tiểu và máu lan rộng lên thành bụng trước nhưng KHÔNG lan xuống đùi trong chấn thương niệu đạo là do cấu trúc giải phẫu nào ngăn cản?,Sự bám dính của mạc Scarpa vào mạc đùi,Cân đáy chậu giữa,Bao cơ thẳng bụng,Mạc chậu,,,a,"Mạc Scarpa (thành bụng) liên tiếp với mạc Colles (tầng sinh môn) nhưng bám chặt vào mạc đùi (fascia lata) ngay dưới nếp lằn bẹn, ngăn không cho nước tiểu lan xuống đùi. Bẫy kinh điển về giải phẫu ứng dụng."
ngoai-01251,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Nguyên nhân hàng đầu gây chấn thương niệu đạo do thầy thuốc (iatrogenic) là gì?,Nội soi bàng quang bằng ống mềm,Đặt thông niệu đạo - bàng quang thô bạo hoặc sai kỹ thuật,Bơm rửa bàng quang áp lực cao,Tán sỏi thận qua da,,,b,"Đặt sonde tiểu thô bạo (đặc biệt khi có phì đại tuyến tiền liệt) gây ""đường hầm giả"" là nguyên nhân tai biến do thầy thuốc hay gặp nhất."
ngoai-01252,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Trong cơ chế tạo thành sẹo hẹp niệu đạo sau chấn thương, tổ chức nào bị xơ hóa đóng vai trò cốt lõi?",Tổ chức mỡ dưới da dương vật,Lớp cơ trơn bàng quang,Vật xốp bao quanh niệu đạo,Cân cơ chéo to,,,c,"Vật xốp có hệ thống mạch máu phong phú. Khi rách, quá trình liền sẹo thay thế mô xốp bằng mô xơ, gây co rút và hẹp lòng niệu đạo. Đây là cơ chế của hẹp niệu đạo di chứng."
ngoai-01253,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Tổn thương mạch máu - thần kinh nào sau đây giải thích biến chứng liệt dương thường gặp sau đứt niệu đạo sau?,Bó mạch thẹn ngoài,Thần kinh đùi sườn,Bó mạch thần kinh cương đi qua hoành niệu dục,Động mạch chậu ngoài,,,c,Bó mạch thần kinh cương (từ đám rối chậu hông) đi sát ngay phía sau niệu đạo màng. Tổn thương vùng này do vỡ xương chậu rất dễ gây đứt/dập bó thần kinh này dẫn đến rối loạn cương dương.
ngoai-01254,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Sự khác biệt cơ bản về sinh lý bệnh giữa dập niệu đạo và rách niệu đạo bán phần là gì?,Dập niệu đạo làm đứt hoàn toàn vật xốp,Rách bán phần có sự lưu thông giữa lòng niệu đạo và tổ chức quanh niệu đạo,Dập niệu đạo luôn kèm theo rách mạc Buck,Rách bán phần không gây chảy máu niệu đạo,,,b,"Dập niệu đạo chỉ tổn thương niêm mạc hoặc dưới niêm mạc, lòng niệu đạo vẫn kín. Rách bán phần làm rách thành niệu đạo, nước tiểu và máu có thể thoát ra tổ chức xung quanh (thoát vị nước tiểu)."
ngoai-01255,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Triệu chứng lâm sàng nào sau đây là dấu hiệu gợi ý sớm nhất và đặc trưng nhất của chấn thương niệu đạo?,Bí tiểu tiện tuyệt đối,Chảy máu ra ngoài lỗ miệng sáo,Đau buốt dọc niệu đạo khi đi tiểu,Tụ máu vùng bẹn bìu,,,b,"Chảy máu miệng sáo (ngoài bữa đái) là dấu hiệu kinh điển, xuất hiện sớm nhất và có giá trị chẩn đoán xác định có tổn thương niệu đạo."
ngoai-01256,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Tam chứng lâm sàng kinh điển của đứt niệu đạo hoàn toàn bao gồm:,"Chảy máu miệng sáo, cầu bàng quang, nước tiểu lẫn phân","Chảy máu miệng sáo, bí tiểu, cầu bàng quang","Bí tiểu, sốt cao, tụ máu tầng sinh môn","Cầu bàng quang, đau chói khớp mu, sốt",,,b,"Tam chứng kinh điển: Chảy máu miệng sáo (dấu hiệu tại chỗ), Bí tiểu (do đứt rời hoặc cục máu đông), Cầu bàng quang (hậu quả của bí tiểu). Bẫy kinh điển: sinh viên hay nhầm với các dấu hiệu nhiễm trùng hoặc vỡ xương chậu."
ngoai-01257,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Triệu chứng tụ máu tầng sinh môn trong chấn thương niệu đạo trước thường xuất hiện sớm và tiến triển nhanh là do:,Vật xốp rất giàu mạch máu và tạng xốp dễ chảy máu khi tổn thương,Kèm theo đứt động mạch đùi,Nước tiểu trào ngược vào mạch máu,Vỡ tĩnh mạch chậu trong,,,a,"Vật xốp là mô cương chứa rất nhiều hồ máu. Khi rách vật xốp trong niệu đạo trước, máu chảy nhiều và nhanh chóng gây tụ máu lớn ở tầng sinh môn/bìu."
ngoai-01258,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Một bệnh nhân nam 35 tuổi vào viện sau khi ngã ngồi xoạc chân trên mạng thuyền. Bệnh nhân đau nhiều tầng sinh môn, có vài giọt máu ở miệng sáo. Khám thấy tầng sinh môn bầm tím hình cánh bướm. Bệnh nhân chưa đi tiểu kể từ lúc ngã (3 giờ trước), khám bụng thấy khối cầu bàng quang (+). Chẩn đoán lâm sàng nghĩ đến nhiều nhất là gì?",Đứt niệu đạo sau hoàn toàn,Vỡ bàng quang trong phúc mạc,Đứt niệu đạo trước hoàn toàn,Dập niệu đạo mức độ nhẹ,,,c,"Bệnh cảnh ngã xoạc chân (niệu đạo trước), có máu miệng sáo, bí tiểu, cầu bàng quang (tam chứng đứt), kèm tụ máu cánh bướm điển hình -> Chẩn đoán đứt niệu đạo trước. Dập thì vẫn tiểu được."
ngoai-01259,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Trong chấn thương niệu đạo sau do vỡ xương chậu, khi thăm khám trực tràng có thể thấy dấu hiệu đặc trưng nào?",Tuyến tiền liệt phì đại lớn cứng như đá,Không sờ thấy ranh giới trực tràng - bàng quang,"Tuyến tiền liệt bị đẩy lên cao, sờ vào vùng màng thấy một khối nhùng nhằng đau",Túi tinh hai bên giãn to,,,c,"Dấu hiệu ""tuyến tiền liệt nổi lềnh bềnh"" do đứt giằng xé niệu đạo màng và tụ máu vùng chậu. Sờ vào vị trí TTL bình thường chỉ thấy khối tụ máu mềm nhão (boggy mass)."
ngoai-01260,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Bệnh nhân nam bị dập niệu đạo (tổn thương mức độ nhẹ), đặc điểm đi tiểu của bệnh nhân trên lâm sàng thường là:",Bí tiểu tuyệt đối ngay sau tai nạn,"Đái ra máu toàn bãi, tiểu được nhưng rát buốt dọc niệu đạo",Rỉ nước tiểu liên tục không kiểm soát,Nước tiểu chảy ra qua vết thương tầng sinh môn,,,b,"Trong dập niệu đạo, niêm mạc tổn thương nhẹ, lòng niệu đạo chưa đứt nên bệnh nhân vẫn đi tiểu được, tuy nhiên có máu lẫn trong nước tiểu (hoặc đái máu đầu bãi) và đau buốt."
ngoai-01261,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Sự khác biệt lâm sàng quan trọng nhất giữa đứt niệu đạo sau hoàn toàn và vỡ bàng quang ngoài phúc mạc (cùng do vỡ xương chậu) là:,Vỡ bàng quang có dấu hiệu sốc nặng hơn,"Đứt niệu đạo có cầu bàng quang, vỡ bàng quang ngoài phúc mạc không có cầu bàng quang","Vỡ bàng quang có tụ máu tầng sinh môn, đứt niệu đạo thì không",Đứt niệu đạo không bao giờ kèm vỡ xương mu,,,b,"Khi vỡ bàng quang, nước tiểu thoát ra ngoài nên khám KHÔNG có cầu bàng quang. Khi đứt niệu đạo sau, cổ bàng quang thường co thắt kín, nước tiểu giữ lại trong bàng quang gây ra CẦU BÀNG QUANG. Bẫy chẩn đoán phân biệt kinh điển."
ngoai-01262,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Dấu hiệu nào sau đây KHÔNG thuộc bệnh cảnh của đứt niệu đạo trước?,Chảy máu miệng sáo,Tụ máu hình cánh bướm ở tầng sinh môn,Tuyến tiền liệt di lệch lên cao khi thăm trực tràng,Khám thấy cầu bàng quang,,,c,Tuyến tiền liệt di lệch lên cao là dấu hiệu đặc trưng của đứt niệu đạo SAU (do vỡ khung chậu gây đứt đoạn màng).
ngoai-01263,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Khi khám một bệnh nhân nghi ngờ chấn thương niệu đạo sau do vỡ xương chậu, động tác khám nào sau đây bị CHỐNG CHỈ ĐỊNH tuyệt đối?",Thăm khám trực tràng,Đặt ống thông (sonde) niệu đạo mù để ép cầm máu và dẫn lưu,Khám nghiệm pháp bóp bửa khung chậu,Siêu âm cầu bàng quang,,,b,Chống chỉ định tuyệt đối thông niệu đạo bằng ống thông kim loại hoặc thông thường mù vì có nguy cơ làm rách rộng thêm niệu đạo (từ bán phần thành toàn phần) và đưa vi khuẩn vào ổ máu tụ.
ngoai-01264,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Bệnh nhân tai nạn giao thông có vỡ xương chậu, chảy máu miệng sáo, bí tiểu. Tại tuyến cơ sở chưa có siêu âm hay X-quang, thái độ xử trí khám lâm sàng đúng đắn nhất là:","Cố gắng đặt thông Foley, nếu không qua được thì chuyển tuyến",Bơm rửa niệu đạo bằng nước muối sinh lý,"Khám bụng phát hiện cầu bàng quang, thăm trực tràng, bất động chậu và xem xét mở thông bàng quang",Chọc hút khối máu tụ tầng sinh môn để giảm áp,,,c,"Cấm đặt sonde. Chỉ khám lâm sàng (cầu BQ, thăm trực tràng) để xác định bí tiểu và tổn thương niệu đạo sau, cố định xương chậu. Giải quyết bí tiểu bằng mở thông bàng quang trên mu."
ngoai-01265,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,Dấu hiệu chảy máu miệng sáo trong chấn thương niệu đạo có đặc điểm:,Chỉ chảy máu khi bệnh nhân rặn tiểu,"Máu chảy ra tự nhiên ngoài bữa đái, không phụ thuộc vào động tác đi tiểu","Máu đen, lẫn cục máu đông lờ lờ như nước rửa thịt",Luôn chảy máu ồ ạt gây trụy mạch,,,b,Máu từ chỗ niệu đạo tổn thương rỉ ra ngoài qua miệng sáo một cách tự nhiên (ngoài bữa đái). Đây là đặc điểm dùng để phân biệt với đái máu (phải đi tiểu mới thấy máu).
ngoai-01266,ngoai,Chấn thương niệu đạo,Thận tiết niệu,,,"Cận lâm sàng nào sau đây được coi là ""tiêu chuẩn vàng"" để chẩn đoán xác định chấn thương niệu đạo?",Chụp cắt lớp vi tính (CT scanner) hệ tiết niệu,Chụp niệu đạo ngược dòng (Urethrography),Soi niệu đạo - bàng quang ống mềm,Chụp cộng hưởng từ (MRI) vùng chậu,,,b,"Chụp niệu đạo ngược dòng (bơm thuốc cản quang qua miệng sáo) là tiêu chuẩn vàng để xác định vị trí tổn thương, mức độ đứt (bán phần hay hoàn toàn) và chiều dài đoạn hẹp."
